"","X","workerid","complete_sentence","segment4","condition","seg3","seg4","seg5","seg6","seg7","seg8","seg9","seg10","seg11","seg12"
"82",82,1,"""Mrs. Landman was looking at laptops for her grandson.She asked the employee Larry whether all were easy to carry around.Larry said that only some of them were.He addedthatthe restwould bepretty heavyto carryto classes.""",""" only some of them """,""" all """,6.30991827822652,5.70711026474888,5.50533153593236,5.65599181081985,5.73979291217923,5.32300997913841,5.36597601502185,5.59842195899838,6.00635315960173,6.19031540585315
"83",83,1,"""Greg was trying to choose which wine to order with dinner.He asked the waitress Michelle whether all would go well with fish.Michelle said that only some of them would.She addedthatthe restwould betoo sweetfor that.""",""" only some of them """,""" all """,6.30991827822652,5.65948221575962,5.46383180502561,5.4380793089232,5.32787616878958,6.03068526026126,5.52942908751142,5.50533153593236,6.04737217904628,NA
"84",84,1,"""Abby was taking her mom to meet her roommates.Her mom asked Abby whether any would be home right now.Abby said that only some of them would.She addedthatthe restwould beat workor in class.""",""" only some of them """,""" any """,6.39359075395063,5.63478960316925,5.39816270151775,5.36597601502185,5.40267738187228,5.63121178182137,5.4380793089232,5.15905529921453,5.4380793089232,NA
"85",85,1,"""Molly and Tony were hosting a dinner party for Tony&quotechars classmates.Molly asked Tony whether all were allergic to any foods.Tony said that only some of them were.He addedthatthe restwould beable to eatanything.""",""" only some of them """,""" all """,6.16961073249146,5.8111409929767,5.39816270151775,5.36597601502185,5.65599181081985,5.59842195899838,5.56452040732269,5.65599181081985,5.73009978297357,NA
"86",86,1,"""Lydia was trying to choose one of the kittens from her friend Kim&quotechars pet store.She asked Kim if any had gotten their shots yet.Kim said that only some of them had.She addedthatthe restwould begetting themlater.""",""" only some of them """,""" any """,6.08449941307517,5.87493073085203,5.76205138278018,5.68357976733868,5.53733426701854,5.56452040732269,5.86078622346587,6.24997524225948,6.23441072571837,NA
"87",87,1,"""Lyle was driving to meet his friends at the restaurant.He asked Sarah whether all were already at the table.Sarah said that some of them were.She addedthatthe restwould betherein five minutes.""",""" some of them """,""" all """,6.74051935960622,6.44571981938558,6.35088571671474,6.26530121273771,6.29526600143965,6.27852142416584,6.23244801655052,5.73334127689775,6.06610809010375,NA
"88",88,1,"""Dr. Jones was scheduling end-of-semester meetings.The secretary asked him whether any would be in the afternoon.Dr. Jones said that some of them would.He addedthatthe restwould beearlyin the morning.""",""" some of them """,""" any """,6.68085467879022,6.34035930372775,5.8111409929767,6.11809719804135,6.20050917404269,6.07993319509559,5.94803498918065,6.15485809401642,6.3261494731551,NA
"89",89,1,"""Brian had just finished checking the bikes in Tom&quotechars garage.Tom asked Brian whether any needed to get a tune-up.Brian said that only some of them did.He addedthatthe restwould befineforanother few months.""",""" only some of them """,""" any """,6.32256523992728,5.65248918026865,6.11368217983223,6.10031895202006,5.53733426701854,5.36129216570943,5.79909265446053,6.05443934626937,6.24804287450843,6.62140565176413
"90",90,1,"""Trevor was curious about the professors&quotechar summer breaks.He asked Dr. Johnson whether all would be going out of town.Dr. Johnson said that some of them would.He addedthatthe restwould bearoundall summer.""",""" some of them """,""" all """,5.96870755998537,5.53733426701854,5.37063802812766,5.29330482472449,5.28826703069454,5.40267738187228,5.37527840768417,5.14749447681345,5.2040066870768,NA
"91",91,1,"""Carrie and Tim were comparing venues for their upcoming wedding.Carrie asked Tim whether any would accommodate so many guests.Tim said that only some of them would.He addedthatthe restwould becrowdedwiththat many people.""",""" only some of them """,""" any """,6.4707995037826,5.47227067367148,5.6021188208797,5.59842195899838,5.40267738187228,5.4380793089232,5.44673737166631,5.75890177387728,6.08449941307517,5.85793315448346
"92",92,1,"""Brian had hired several new people to work at his restaurant.The chef asked him whether any would work in the kitchen.Brian said that only some of them would.He addedthatthe restwould beserversin the dining room.""",""" only some of them """,""" any """,6.4831073514572,6.02586597382531,5.62762111369064,5.40267738187228,5.36597601502185,5.65599181081985,5.90263333340137,6.04500531403601,6.40687998606931,NA
"93",93,1,"""Eric was preparing to travel in Italy with his classmates.Eric&quotechars mom asked him whether all had been to Europe before.Eric said that only some of them had.He addedthatthe restwould benervous abouttraveling abroad.""",""" only some of them """,""" all """,5.85793315448346,5.73657229747919,5.33271879326537,NA,5.2040066870768,5.25749537202778,5.24174701505964,5.28826703069454,6.23441072571837,NA
"94",94,1,"""Andy and Lisa were moving some pieces of furniture.Lisa asked Andy whether all would fit in his car.Andy said that some of them would.He addedthatthe restwould betoo bigfor his car.""",""" some of them """,""" all """,6.26339826259162,5.4380793089232,5.50938833662798,5.65599181081985,5.17048399503815,NA,5.01063529409626,5.19849703126583,5.65599181081985,NA
"95",95,2,"""Max and Aaron were getting ready to host prospective students.Max asked Aaron whether any needed rides from the airport.Aaron said that only some of them did.He addedthatthe restwould bedrivingthemselves.""",""" only some of them """,""" any """,6.35610766069589,6.68210859744981,6.44571981938558,6.44730586254121,6.26530121273771,6.16961073249146,6.38012253689976,6.44571981938558,6.59850902861452,NA
"96",96,2,"""Jenna and Alex were making cupcakes.Jenna asked Alex whether all were ready to be frosted.Alex said that some of them were.He addedthatthe restwould bereadysoon.""",""" some of them """,""" all """,6.5875500148248,6.89972310728487,6.37842618365159,6.49677499018586,6.35437004079735,6.35088571671474,6.36818718635049,6.33859407820318,6.56667242980324,NA
"97",97,2,"""Arthur had set up tables for the garage sale..Sarah asked him whether any would display the nice dishes.Arthur said that only some of them would.He addedthatthe restwould betoounstable.""",""" only some of them """,""" any """,7.20340552108309,6.62007320653036,6.41017488196617,6.49828214947643,6.36990098282823,6.26530121273771,6.31173480915291,6.38012253689976,6.61204103483309,NA
"98",98,2,"""Darren knew his relatives would come for his birthday.Darren asked his mother, Sally, whether all would be giving him clothes.Sally said that some of them would.She addedthatthe restwould besending himelectronics.""",""" some of them """,""" all """,6.4707995037826,6.18620862390049,6.17378610390194,6.08449941307517,5.94542060860658,6.16961073249146,6.2363695902037,6.36475075685191,6.4085287910595,NA
"99",99,2,"""Brian had just finished checking the bikes in Tom&quotechars garage.Tom asked Brian whether any needed to get a tune-up.Brian said that only some of them did.He addedthatthe restwould befineforanother few months.""",""" only some of them """,""" any """,6.38012253689976,6.14846829591765,6.0330862217988,6.06842558824411,6.02344759296103,6.08449941307517,6.00635315960173,5.98645200528444,6.07993319509559,5.91079664404053
"100",100,2,"""Jason and Perry were ordering computers for the new lab.Perry asked Jason whether all would have an Internet connection.Jason said that some of them would.He addedthatthe restwould befor offline workonly.""",""" some of them """,""" all """,6.20657592672493,5.8636311755981,5.90263333340137,5.83773044716594,5.96870755998537,5.92958914338989,6.0282785202307,5.94803498918065,6.3578422665081,NA
"101",101,2,"""Lana was watching episodes of her favorite sitcom on her day off.Ashley asked her whether any lasted less than an hour..Lana said that some of them did.She addedthatthe restwould betoo rushedthat way.""",""" some of them """,""" any """,6.38012253689976,6.17378610390194,6.02586597382531,5.99396142730657,5.98896141688986,6.06610809010375,5.96870755998537,6.06378520868761,6.01126717440416,NA
"102",102,2,"""In the store, Sally was unpacking the new shipment of shoes.She asked Tiffany whether all should be marked on sale.Tiffany said that some of them should.She addedthatthe restwould beatfull price.""",""" some of them """,""" all """,6.49677499018586,6.24997524225948,5.90536184805457,5.92425579741453,5.95064255258773,5.99146454710798,5.98896141688986,6.06610809010375,6.12029741895095,NA
"103",103,2,"""Paul and Deb were trying to decide which gym to go to.Paul asked Deb whether any had discounts for college students.Deb said that only some of them did.She addedthatthe restwould beatfull price.""",""" only some of them """,""" any """,6.67203294546107,6.17378610390194,5.99146454710798,6.0282785202307,5.86078622346587,5.96614673912369,5.99396142730657,5.8805329864007,5.90536184805457,NA
"104",104,2,"""Eric was preparing to travel in Italy with his classmates.Eric&quotechars mom asked him whether any had been to Europe before.Eric said that only some of them had.He addedthatthe restwould benervous abouttraveling abroad.""",""" only some of them """,""" any """,6.29894924685594,5.78996017089725,6.06610809010375,5.96614673912369,5.99396142730657,6.24804287450843,6.05208916892442,5.98645200528444,6.06610809010375,NA
"105",105,2,"""Mrs. Landman was looking at laptops for her grandson.She asked the employee Larry whether any were easy to carry around.Larry said that some of them were.He addedthatthe restwould bepretty heavyto carryto classes.""",""" some of them """,""" any """,6.56667242980324,6.2363695902037,5.68357976733868,6.13772705408623,6.06378520868761,6.10479323241498,5.92958914338989,6.04500531403601,6.08904487544685,6.11809719804135
"106",106,2,"""Terry and his coach Rick were discussing top runners from the area.Terry asked Rick whether any would be at the race.Rick said that only some of them would.He addedthatthe restwould berestingfor the championships.""",""" only some of them """,""" any """,6.36647044773144,6.19031540585315,5.98896141688986,6.06842558824411,6.00388706710654,5.98896141688986,6.10255859461357,6.0282785202307,6.26720054854136,NA
"107",107,2,"""The rock band was choosing cities to visit on their next tour.They asked their manager Mary whether any would have good venues available.Mary said that some of them would.She added thatthe restwould bebookedduring the tour.""",""" some of them """,""" any """,6.58202513889283,6.57646956904822,6.52209279817015,6.5875500148248,6.33859407820318,6.22059017009974,6.13988455222626,6.07073772800249,6.02586597382531,NA
"108",108,2,"""Abby was taking her mom to meet her roommates.Her mom asked Abby whether all would be home right now.Abby said that some of them would.She addedthatthe restwould beat workor in class.""",""" some of them """,""" all """,6.33682573114644,5.92692602597041,6.03068526026126,6.04737217904628,5.8805329864007,5.99146454710798,5.92425579741453,6.10031895202006,6.08904487544685,NA
"109",109,2,"""Carrie and Tim were comparing venues for their upcoming wedding.Carrie asked Tim whether all would accommodate so many guests.Tim said that only some of them would.He addedthatthe restwould becrowdedwiththat many people.""",""" only some of them """,""" all """,6.52941883826223,6.28226674689601,5.94542060860658,6.01126717440416,5.99396142730657,6.04500531403601,6.11809719804135,6.54534966033442,6.22059017009974,6.26530121273771
